37,29,26,29,61,86,41,28
43,29,24,29,70,93,46,37
38,29,22,30,59,89,46,38
32,25,23,31,59,86,46,34
36,29,26,31,53,71,37,33
34,28,27,24,47,68,29,38
35,30,26,29,45,70,38,45
38,29,23,33,59,83,42,45
40,26,24,31,57,81,39,39
37,23,26,33,50,86,41,31
39,24,28,35,54,80,40,40
30,22,27,36,64,92,47,40
34,24,29,31,69,87,46,41
39,26,24,34,61,77,40,38
40,34,25,31,83,77,43,39
41,35,30,50,94,86,43,35
69,60,62,143,93,91,42,38
667,606,194,365,127,102,52,120
930,910,598,686,307,189,85,172
1009,970,740,847,416,203,105,204
967,917,802,814,444,160,124,251
920,790,851,510,307,150,119,253
884,876,954,557,319,145,124,273
635,770,777,411,271,116,96,208
526,638,588,375,256,102,89,172
510,634,690,355,240,118,93,169
418,547,851,436,255,136,87,158
459,644,828,482,277,141,88,160
418,599,719,480,326,108,91,146
373,550,589,438,295,81,81,113
224,358,484,399,244,57,74,86
240,419,577,347,215,76,76,107
219,348,503,346,280,78,66,106
194,263,450,300,258,74,68,101
208,265,493,335,250,75,56,86
213,309,474,293,254,78,57,97
198,315,427,225,225,74,52,79
125,346,520,276,162,79,56,70
128,311,511,297,237,81,51,75
133,303,497,299,226,76,41,75
117,275,409,269,156,84,41,79
100,262,389,263,168,84,38,68
85,256,417,277,156,73,38,61
78,231,448,336,183,60,44,59
87,224,405,356,364,78,50,62
104,264,475,283,366,87,48,57
106,267,459,287,304,84,39,60
94,226,417,260,216,65,41,61
58,152,242,204,215,65,46,56
58,198,255,185,239,61,46,50
