107,80,58,88,184,87,58,71
86,65,53,77,170,99,70,69
64,59,42,85,157,125,90,59
43,68,51,89,143,120,96,51
52,87,63,81,137,105,84,54
271,87,64,65,135,94,74,47
289,85,64,62,132,65,62,40
254,89,61,73,139,71,65,35
83,89,52,68,154,102,76,46
93,87,53,87,128,114,67,44
99,96,54,87,107,117,52,43
80,81,91,97,131,115,60,45
111,140,148,154,158,196,95,53
167,189,187,208,145,201,111,76
179,204,211,267,140,198,115,97
441,379,273,337,194,239,124,165
868,681,530,486,202,361,364,235
1247,682,705,504,201,407,521,248
1471,623,720,562,257,413,491,207
1299,469,845,745,291,353,299,196
1034,518,991,903,328,530,334,229
1264,485,1012,955,372,663,444,221
1296,445,1000,998,362,707,474,206
899,376,976,1017,327,643,347,175
685,532,1178,1138,324,630,406,217
765,554,1196,1126,337,596,446,219
679,435,1201,1121,296,508,360,175
722,474,1103,1123,341,534,280,173
797,537,1063,996,358,567,275,182
740,448,996,968,421,594,292,171
367,448,923,946,412,524,340,178
348,351,976,1059,408,495,345,174
332,399,961,1026,368,461,278,193
272,465,950,1035,348,479,275,195
259,459,938,919,293,448,257,178
248,343,919,938,263,471,207,143
257,347,958,900,283,386,155,127
316,448,1067,976,284,369,211,178
277,426,991,978,319,425,209,184
240,325,843,872,267,432,207,181
184,273,772,708,340,373,158,135
167,290,753,762,367,418,151,110
192,284,847,853,295,473,167,142
195,269,824,999,277,375,211,130
213,334,900,1043,310,552,295,165
212,364,898,991,346,508,284,185
222,404,936,929,348,467,202,181
220,372,899,907,295,352,198,161
197,306,688,767,235,373,164,189
199,271,748,844,272,417,189,182
