62,56,59,50,38,128,36,55
62,57,58,53,36,125,35,56
70,201,73,51,36,129,33,56
84,436,105,56,32,129,36,59
83,456,109,55,33,124,34,51
79,297,84,52,31,129,38,47
65,65,59,51,27,130,35,49
71,87,58,52,31,123,35,52
72,90,56,53,34,105,33,53
79,68,50,56,32,97,39,54
80,70,49,53,32,116,41,56
77,65,53,53,29,121,41,53
77,61,57,51,31,127,38,52
66,56,56,52,28,138,35,55
67,52,54,53,29,134,30,54
62,57,46,46,37,124,29,53
68,60,42,45,36,123,35,62
69,106,47,46,30,125,42,59
63,105,55,49,35,124,40,60
61,103,63,48,31,125,36,56
67,56,64,47,28,116,29,50
74,54,51,46,27,112,36,53
67,54,51,47,29,118,40,55
63,56,54,52,28,123,37,55
61,58,53,54,28,120,30,55
65,57,49,52,27,110,29,52
66,56,54,51,29,107,35,56
64,56,55,53,30,111,33,54
69,59,59,53,33,128,31,54
67,65,50,48,29,135,29,50
69,64,48,58,31,123,33,62
73,52,55,86,31,109,32,73
69,55,62,87,35,104,32,75
71,52,54,48,29,104,31,59
68,58,50,48,32,111,29,53
69,54,52,47,31,112,33,50
65,55,54,48,33,113,33,52
63,57,57,52,30,115,32,53
67,60,55,54,30,115,29,57
65,59,53,54,31,111,27,49
67,60,54,51,36,107,26,55
67,64,50,49,34,109,31,53
68,63,48,51,33,107,34,59
70,54,52,52,33,107,30,58
69,56,52,48,37,111,34,60
74,57,56,47,35,116,36,53
69,68,56,49,33,118,35,61
86,78,53,53,43,139,39,63
82,72,53,51,40,152,38,62
97,81,59,56,35,154,40,59
