29,55,63,46,129,99,55,52
24,51,67,60,129,87,54,53
26,55,69,53,118,86,49,53
28,53,64,54,123,89,53,53
28,53,60,41,93,84,48,55
31,54,64,60,84,83,52,53
33,54,65,61,127,92,59,50
33,55,64,58,134,95,59,60
31,57,62,52,90,68,49,58
30,56,65,56,102,86,51,58
29,55,67,52,90,82,53,52
26,54,69,54,98,106,62,52
30,55,70,51,113,99,57,51
31,59,74,52,131,107,56,50
30,54,72,49,134,86,50,49
29,50,65,61,176,141,48,55
49,56,74,103,289,492,67,72
189,105,246,188,663,989,179,129
213,131,320,248,920,1406,274,159
190,147,398,380,1248,1634,307,174
152,160,482,522,1461,1686,348,211
173,181,567,568,1446,1681,328,201
184,341,775,653,1545,1703,362,210
171,334,813,727,1756,1756,376,255
172,243,818,743,1710,1766,410,282
186,257,722,867,1735,1852,482,329
198,271,774,895,1612,1764,519,330
187,208,686,845,1646,1711,462,262
155,238,650,822,1624,1649,437,243
186,228,705,894,1688,1714,406,260
214,257,696,856,1611,1723,424,288
196,235,730,764,1434,1625,451,277
169,299,731,764,1462,1664,378,243
166,289,746,754,1581,1740,330,232
183,319,913,764,1649,1633,400,278
199,259,853,719,1656,1473,407,289
179,268,730,774,1606,1590,451,303
156,240,602,805,1585,1469,414,266
133,227,712,756,1528,1501,377,258
188,227,782,775,1523,1594,381,269
203,295,787,744,1430,1600,375,309
202,297,670,830,1491,1678,386,298
162,291,630,723,1448,1591,346,263
162,232,702,816,1455,1369,338,215
133,249,626,682,1294,1245,248,185
155,299,674,641,1339,1398,294,208
171,301,658,580,1470,1548,344,217
147,238,595,535,1589,1498,376,246
132,223,682,530,1457,1541,348,208
134,219,742,593,1515,1539,337,206
