134,83,57,172,144,255,104,101
129,73,43,185,133,389,106,97
127,80,137,176,363,334,102,104
131,83,147,155,370,341,109,107
146,87,150,155,372,318,105,165
139,95,84,89,98,350,105,168
131,88,87,89,114,346,109,116
121,75,82,86,111,138,109,93
125,64,62,85,86,140,99,95
120,65,57,102,56,99,103,99
117,56,58,84,53,119,107,103
115,55,68,85,56,127,106,92
122,59,62,75,56,105,109,91
119,57,49,97,61,90,111,95
124,55,45,95,55,83,113,102
128,59,56,74,50,77,107,112
130,66,70,44,58,76,96,110
126,63,72,50,63,98,96,103
127,63,66,57,60,136,98,95
129,63,61,81,50,126,102,104
124,56,50,89,53,82,103,97
122,67,49,74,63,76,99,100
119,69,52,103,271,144,108,92
117,67,51,119,419,332,110,102
127,82,58,143,506,411,108,101
130,84,263,243,455,460,110,100
119,61,336,435,535,411,102,98
130,69,350,666,487,570,108,86
146,81,258,661,484,933,102,88
152,136,261,432,454,1055,104,106
130,156,190,370,401,884,110,117
125,153,102,464,392,711,113,122
121,67,101,384,305,441,120,125
115,68,70,196,236,434,121,114
115,77,65,130,186,434,109,103
120,70,64,244,187,437,106,102
117,61,56,243,102,237,104,104
121,64,50,245,136,122,109,98
127,61,106,96,132,143,114,109
128,62,108,81,92,129,108,106
131,58,51,66,204,113,109,105
130,53,48,51,203,104,112,101
126,49,55,56,78,108,110,100
121,53,59,60,66,78,113,102
115,55,61,53,74,89,113,101
117,57,59,46,66,113,105,99
119,55,52,51,60,281,104,98
124,56,53,55,285,281,102,96
129,59,54,59,288,93,102,92
135,65,60,56,81,84,107,91
