114,34,46,63,59,106,118,53
110,28,42,64,63,105,133,47
98,27,46,65,52,113,214,94
117,30,43,68,62,116,195,104
125,31,39,59,68,112,189,107
131,32,39,67,65,112,101,66
107,29,43,72,82,108,126,60
117,31,49,71,81,113,141,69
132,29,49,56,63,111,138,71
119,31,48,54,65,105,155,69
122,31,45,52,56,105,135,62
125,28,44,57,42,102,107,63
113,30,41,53,44,102,134,62
93,29,41,58,46,99,134,58
111,29,41,51,44,95,131,58
126,30,43,50,42,97,114,64
128,26,41,44,49,97,144,68
100,24,41,53,49,107,116,59
118,26,45,52,54,112,122,55
139,30,44,49,57,109,94,60
139,28,47,47,57,114,130,70
165,30,48,53,53,114,128,70
151,27,52,58,41,107,88,58
161,27,47,62,42,112,124,50
143,26,48,54,51,112,108,61
144,25,49,52,52,101,135,63
123,26,47,60,43,109,111,57
116,26,48,60,40,109,110,58
123,27,47,59,45,110,107,52
114,24,43,52,45,101,90,45
119,26,46,60,43,100,135,43
92,23,47,60,42,98,125,55
99,26,42,54,37,101,142,61
102,24,41,50,43,105,117,61
103,27,42,51,49,112,128,59
123,23,41,50,53,105,111,60
122,25,43,50,47,105,92,59
130,27,41,56,41,104,99,62
119,33,48,61,51,101,108,55
110,29,46,65,56,111,135,54
121,25,49,62,49,105,129,65
124,23,43,68,60,104,143,70
144,27,46,59,57,108,110,65
140,27,47,52,59,104,107,62
120,24,46,47,49,99,115,53
137,25,40,55,58,105,99,57
133,29,41,52,59,111,103,56
135,34,45,53,48,111,100,55
133,34,48,58,49,113,117,55
142,32,45,58,47,113,99,56
