46,46,99,50,89,151,100,62
46,47,95,50,71,129,94,57
42,43,95,66,112,147,88,63
46,42,95,67,109,140,84,66
43,39,96,66,108,155,79,60
42,38,91,57,59,176,73,60
43,38,109,69,122,176,75,61
44,39,106,69,133,141,90,57
43,37,100,55,122,117,97,62
44,39,89,43,81,120,87,60
43,41,91,54,128,129,95,61
44,38,96,59,125,133,94,59
43,34,101,59,125,142,97,61
48,33,97,59,130,133,91,67
60,54,100,64,161,174,129,73
95,61,123,71,228,838,187,97
232,402,213,112,330,1460,214,119
516,866,603,322,743,1886,589,219
913,1210,781,359,1052,1639,626,322
1297,1151,787,436,1412,1617,554,685
1260,737,421,331,1306,1422,302,749
1055,714,368,265,996,1205,173,652
658,481,312,183,709,785,132,202
521,314,277,181,763,741,133,108
372,151,246,176,766,405,125,98
210,162,249,182,602,312,118,92
218,166,243,159,626,340,113,98
189,133,202,135,442,334,124,95
167,115,221,165,559,352,120,82
149,144,229,168,579,304,122,74
141,132,195,130,416,270,133,69
148,97,229,117,424,242,119,78
146,103,221,121,569,211,105,79
147,107,251,126,636,237,91,83
126,112,179,124,544,262,113,86
110,113,190,155,713,252,113,86
105,74,163,161,650,245,131,82
102,74,233,165,537,210,118,84
108,66,215,148,541,217,114,84
123,67,198,141,570,269,197,79
116,82,161,154,557,307,193,71
120,92,158,143,381,312,193,70
101,75,152,101,310,207,101,69
111,86,165,141,507,209,114,77
125,77,179,155,730,214,116,86
137,67,190,171,1005,227,112,94
121,56,174,142,846,196,98,85
109,67,145,128,724,233,103,80
103,272,204,141,630,300,117,77
97,272,196,151,670,263,123,74
