273,135,123,219,895,542,208,246
353,158,137,249,884,670,506,551
275,129,147,186,454,563,534,732
215,109,156,172,411,367,454,690
123,103,159,148,580,337,298,749
106,115,101,169,748,353,185,727
96,114,74,175,624,391,165,479
58,56,62,142,441,370,108,179
48,45,58,157,449,366,126,120
61,39,95,153,405,346,146,136
71,56,94,145,474,276,140,124
78,58,98,108,375,215,123,110
71,46,93,98,331,174,113,136
66,26,86,68,288,191,115,116
72,29,32,63,324,248,126,77
61,32,29,48,220,214,111,56
71,118,26,38,155,194,115,65
71,117,25,41,171,192,128,73
67,38,39,46,180,194,118,73
50,33,45,41,155,123,97,71
56,35,45,47,161,183,99,66
68,32,36,42,201,201,119,76
74,29,33,41,181,141,109,77
51,24,32,41,171,142,100,81
44,38,30,38,218,148,107,82
59,37,36,37,216,141,111,98
65,29,38,39,151,129,100,79
72,30,43,75,151,175,126,89
57,30,43,85,155,173,117,87
79,35,39,79,156,155,122,94
75,28,34,50,91,131,106,93
65,31,37,34,119,167,108,83
57,29,35,33,110,159,109,83
62,24,33,39,106,160,109,89
61,21,33,41,111,135,114,96
50,20,36,38,136,149,113,93
47,23,34,45,125,153,99,91
52,22,35,46,122,128,95,87
56,28,38,36,120,139,96,87
56,27,40,33,89,127,103,90
50,26,43,41,93,135,98,85
49,25,38,45,123,162,92,70
53,26,39,37,137,147,92,71
53,26,41,33,128,107,91,83
43,28,43,47,117,124,98,94
43,27,37,76,96,142,101,93
51,27,33,79,86,130,98,97
55,25,37,67,107,141,96,96
49,24,45,48,118,135,97,100
54,24,47,54,94,132,111,122
