83,102,135,81,132,87,64,39
80,105,132,69,133,84,60,36
86,107,132,57,102,71,64,41
77,95,154,72,113,77,61,40
82,115,196,69,100,78,73,40
86,156,225,83,143,102,72,40
85,171,224,102,159,125,70,37
89,207,283,127,155,129,61,31
71,183,246,132,124,97,63,31
93,202,302,145,153,113,67,36
83,154,271,128,195,129,66,44
79,171,265,178,178,116,90,50
98,242,431,291,181,104,93,48
145,343,565,388,291,115,79,61
218,588,839,596,493,146,53,185
362,983,1093,911,808,226,98,742
384,1097,1042,1031,816,333,167,1420
395,1068,1015,1085,774,425,182,1488
446,1016,847,1137,972,398,147,1078
411,936,776,1114,1124,325,130,584
305,832,686,1044,1059,329,134,286
291,677,638,840,467,323,118,180
258,767,739,893,403,299,93,169
272,768,580,841,372,272,84,178
246,670,433,790,372,248,84,166
206,591,447,565,295,215,76,158
189,494,474,628,291,203,70,138
175,515,396,767,319,179,72,113
163,555,364,666,319,197,63,103
189,558,418,587,283,229,54,107
187,545,356,414,253,201,69,113
171,553,390,434,270,217,70,105
179,543,415,494,267,214,82,99
183,394,355,394,275,218,72,83
197,523,437,526,276,222,72,70
190,531,373,573,245,182,66,57
180,463,396,537,215,198,65,61
157,401,380,308,204,213,60,61
136,354,404,346,175,183,64,56
130,349,419,382,196,132,70,53
131,369,336,420,218,183,71,51
144,386,341,332,206,154,61,55
140,380,375,314,209,121,61,61
160,382,386,358,201,136,59,58
162,493,331,395,211,171,61,58
154,498,418,490,209,162,57,53
137,382,382,474,196,132,56,55
136,355,388,334,196,123,53,56
152,358,374,408,184,125,57,59
160,363,291,435,154,119,64,56
