269,65,62,47,224,84,61,77
232,71,53,51,282,140,64,79
203,72,51,49,276,137,56,74
183,98,55,50,292,99,53,60
184,100,58,48,238,88,54,65
169,94,61,50,275,82,59,67
158,60,54,49,228,68,71,69
122,62,54,41,245,66,73,56
111,67,59,40,184,70,73,59
103,68,50,36,205,84,63,57
103,70,50,40,221,75,58,58
92,50,32,37,228,71,51,52
57,59,55,38,225,79,50,51
49,57,54,45,183,74,47,46
45,46,28,47,228,78,49,42
36,35,22,38,200,68,50,41
42,36,38,59,537,164,59,46
52,58,69,107,754,349,77,57
100,107,153,286,953,683,225,129
164,195,266,543,1288,1072,343,200
195,238,340,800,1618,1203,406,241
222,251,353,850,1505,1108,551,308
221,236,336,777,1541,1198,560,312
222,222,309,646,1430,1117,598,333
218,235,348,747,1458,1149,596,324
201,227,358,708,1532,1118,532,284
153,179,290,560,1418,1087,445,216
158,199,332,663,1439,1068,510,228
180,199,340,742,1380,1083,549,269
211,217,346,758,1208,1072,508,282
211,214,340,712,1197,1105,430,267
195,196,314,723,1279,1106,385,250
158,173,283,732,1584,1117,367,207
142,166,264,667,1608,1022,386,201
134,154,225,581,1611,911,318,187
157,173,260,697,1485,841,350,215
157,166,270,679,1499,928,382,217
139,153,248,682,1349,913,367,196
130,144,232,563,1166,850,279,160
135,145,228,551,1260,895,376,179
124,133,203,532,1296,923,379,178
128,143,213,579,1213,744,247,158
140,167,239,538,1234,719,272,174
153,185,272,542,1170,719,288,184
153,178,281,593,1139,757,302,191
142,163,252,624,1218,768,325,186
122,147,229,583,1206,786,292,162
108,129,218,592,1220,853,282,153
107,118,209,536,1136,821,264,146
113,131,233,641,1255,761,264,153
