125,68,30,36,184,83,47,80
125,65,30,34,195,89,50,79
119,59,36,36,185,109,50,80
92,58,38,35,177,81,51,79
84,58,37,33,129,65,56,78
83,61,33,30,128,73,51,83
85,67,32,28,156,67,55,88
110,66,35,30,155,74,45,87
107,61,33,37,143,77,43,95
73,58,37,33,113,71,36,86
103,59,33,22,120,67,32,87
102,60,27,27,153,78,44,85
88,65,28,32,144,81,53,86
129,63,32,34,136,69,56,85
130,62,37,31,111,46,59,83
113,57,39,33,118,51,57,82
114,56,39,27,112,78,58,85
117,57,35,30,114,91,56,84
86,59,34,30,103,91,51,89
92,57,31,30,112,64,58,87
90,59,31,30,108,69,57,87
82,64,34,34,121,94,49,81
98,66,36,35,110,82,44,76
143,67,38,31,116,81,47,82
139,65,42,34,127,120,47,84
78,62,39,41,156,128,51,90
79,61,37,35,152,86,52,91
79,62,37,32,134,79,41,90
77,60,36,37,143,90,45,86
79,61,34,33,126,76,51,79
78,64,32,23,101,70,52,82
76,64,36,26,113,69,44,79
76,65,37,26,106,103,46,78
78,64,39,34,134,115,41,82
78,64,34,34,119,90,44,82
74,62,33,28,89,87,47,83
73,62,35,27,85,46,47,80
75,65,34,31,104,44,52,83
76,62,33,31,106,44,51,87
80,62,34,29,116,45,44,88
83,62,36,30,112,57,39,82
80,62,36,37,140,64,50,85
82,65,39,34,134,72,49,84
77,65,36,31,134,79,53,80
73,63,31,26,114,82,51,83
78,62,34,24,86,91,60,83
83,63,32,24,105,78,67,89
85,60,35,21,115,77,61,86
77,64,36,24,125,52,40,81
72,61,37,26,115,48,37,81
