86,111,26,54,301,214,68,51
76,94,26,66,355,184,68,53
89,109,29,55,245,195,74,52
87,102,27,55,197,163,72,50
86,83,31,58,349,183,78,48
85,150,40,64,359,160,78,47
80,150,38,62,238,177,64,49
57,81,30,48,219,156,67,43
74,82,35,50,281,163,69,44
76,90,39,53,283,145,68,40
76,101,32,63,245,152,65,42
59,101,30,65,225,125,73,41
56,83,30,78,351,414,71,35
71,76,63,112,567,879,300,65
93,91,87,180,806,1364,550,128
132,125,161,307,1268,1696,738,193
176,163,215,464,1349,1815,882,262
174,166,242,510,1480,1673,1055,286
171,160,234,563,1578,1650,1308,314
194,185,276,557,1655,1712,1266,325
182,188,277,591,1537,1717,1202,281
158,167,229,497,1519,1663,1269,238
150,148,195,468,1572,1626,1201,225
169,169,223,428,1581,1679,1367,244
156,154,215,456,1455,1748,1372,240
161,160,216,493,1524,1693,1298,243
157,153,207,518,1480,1647,1297,236
136,133,175,470,1455,1658,1244,216
125,128,170,490,1488,1603,1247,203
117,117,151,440,1631,1597,1180,202
166,147,188,487,1554,1753,1223,279
175,157,210,472,1452,1733,1240,285
185,165,214,464,1457,1763,1233,292
171,148,191,416,1352,1711,1317,284
170,161,200,369,1186,1658,1230,275
138,145,188,406,1263,1638,1051,236
149,146,192,417,1325,1538,900,232
153,136,160,372,1458,1474,843,214
148,136,152,315,1388,1531,883,218
145,132,154,332,1382,1575,905,238
157,147,177,416,1421,1589,833,242
156,137,170,410,1292,1623,832,246
130,116,149,345,1287,1610,850,202
125,114,140,367,1310,1634,847,199
106,113,137,334,1478,1674,932,182
99,123,128,322,1433,1577,967,181
113,126,126,260,1334,1617,1171,202
115,111,130,326,1458,1613,1047,195
116,100,114,303,1363,1641,838,186
104,94,114,310,1416,1559,736,175
