50,28,90,48,83,38,23,22
52,29,88,44,86,42,16,24
53,28,89,44,85,43,15,22
51,28,83,52,88,44,14,20
51,30,86,55,89,40,15,19
51,26,84,46,93,41,17,18
50,23,84,47,91,38,19,22
50,26,86,50,89,34,22,22
54,27,87,48,92,53,26,21
55,28,84,47,94,55,32,22
82,38,79,48,125,167,52,116
124,52,93,54,198,257,75,143
117,51,100,64,231,298,96,140
91,44,99,77,222,231,87,128
113,44,95,85,256,265,85,164
109,48,94,77,258,286,92,138
92,44,89,63,234,236,78,100
84,41,91,64,224,232,73,99
98,49,89,68,233,217,82,99
98,51,95,67,281,253,96,115
97,55,95,66,292,252,96,134
92,46,89,68,269,211,81,112
85,44,83,70,264,224,79,104
81,38,79,71,277,217,82,131
79,45,91,76,241,261,106,153
80,49,93,77,223,276,100,149
76,54,94,68,176,269,84,96
74,54,89,76,234,262,81,99
75,46,84,69,247,253,79,106
71,44,87,67,220,183,63,124
70,46,88,61,242,192,72,104
77,58,92,60,211,194,69,87
73,55,90,52,219,188,67,70
71,48,87,51,187,178,66,63
76,46,86,54,200,199,69,101
80,46,89,55,192,205,76,107
76,49,90,60,213,194,74,105
78,47,84,54,212,164,47,87
76,35,88,53,198,164,47,82
68,42,87,58,215,179,68,77
67,41,84,59,187,172,70,75
64,39,90,55,189,165,69,68
67,37,95,52,218,207,69,81
81,42,93,51,228,210,71,106
81,41,92,51,240,205,59,107
79,44,97,51,193,167,49,122
72,44,92,48,194,177,46,92
73,46,84,47,199,183,47,99
66,37,83,49,222,194,45,81
72,38,86,48,207,162,51,85
