109,32,22,44,59,153,90,50
112,34,21,37,60,152,90,51
108,33,20,38,57,143,85,51
108,33,22,43,66,146,82,51
106,35,26,38,73,150,84,50
100,35,25,39,81,153,79,45
102,33,23,42,72,161,83,44
108,34,22,43,58,144,82,49
108,34,24,42,62,157,81,51
110,35,21,49,60,159,87,46
110,37,20,50,85,147,87,50
108,34,20,48,81,147,88,47
103,35,20,38,52,156,91,50
104,33,20,37,66,149,86,52
98,31,19,37,64,157,83,46
100,29,19,39,43,140,86,47
115,83,96,81,85,157,88,45
347,410,256,182,656,284,104,80
615,662,353,320,802,431,130,114
907,808,469,392,767,429,164,157
915,728,423,387,586,380,181,153
942,776,354,347,691,425,166,125
964,800,315,307,709,505,163,114
1162,974,512,332,844,619,182,129
1133,910,465,327,726,572,194,124
1050,845,348,335,897,628,177,92
1065,781,257,304,833,586,192,111
1327,950,298,344,899,567,183,139
1357,936,291,330,875,493,168,138
1002,723,326,401,831,551,141,97
1296,904,365,355,788,573,158,136
1383,925,420,346,727,544,146,142
1373,912,436,378,741,552,147,155
1251,965,294,370,899,529,166,157
1210,1166,328,450,940,510,152,168
1128,1040,293,447,937,514,149,172
1064,781,308,347,938,440,159,160
1192,868,264,308,870,426,173,150
1271,903,285,342,907,460,172,151
1396,1070,309,403,995,546,165,176
1183,879,326,395,877,529,194,149
1329,972,313,406,895,506,186,152
1217,849,402,323,925,483,166,118
1201,815,425,343,938,537,205,130
1194,745,397,370,786,545,199,118
1243,821,411,377,884,540,172,114
1315,950,424,340,995,561,170,133
1037,906,416,377,1165,550,154,154
969,792,303,387,1044,460,161,158
1316,922,303,347,915,446,182,172
