111,88,59,113,124,128,113,106
111,88,59,113,124,128,113,106
111,88,59,113,124,128,113,106
111,88,59,113,124,128,113,106
111,88,59,113,124,128,113,106
109,80,61,111,114,136,105,94
109,81,71,102,102,137,82,71
97,88,76,81,118,121,84,83
110,89,68,87,116,118,96,95
102,92,66,95,121,114,109,91
77,95,61,97,104,99,105,72
95,80,69,115,105,135,88,85
95,80,69,115,105,135,88,85
112,88,70,116,100,138,96,82
106,89,65,105,88,134,86,83
92,80,58,91,85,143,84,65
79,68,67,113,90,124,84,69
107,101,71,132,105,152,92,70
107,101,71,132,105,152,92,70
166,84,65,124,115,148,93,99
248,114,144,150,120,111,117,131
557,384,578,419,117,106,162,283
999,963,922,582,116,105,303,507
1308,1169,1143,853,229,157,454,678
1575,1441,1246,989,408,209,538,1057
1671,1370,1358,928,508,213,545,1342
1616,1384,1337,843,454,234,451,1421
1583,1243,1244,775,333,237,447,1398
1327,1023,1026,725,305,229,361,1185
1143,861,819,620,291,195,361,1141
1223,922,760,554,290,141,310,1078
1407,941,995,672,369,188,334,1105
1379,990,1223,670,386,211,371,1025
1410,986,1164,570,498,237,350,1068
1416,952,1146,437,512,263,317,1258
1329,1097,1220,484,526,265,349,1258
1243,1040,1206,535,450,257,383,1057
1309,889,1252,534,471,253,390,1119
1238,898,1183,469,481,217,375,1012
1146,738,1051,469,412,196,356,840
1129,563,933,536,384,232,298,794
1205,842,867,533,400,248,260,919
1190,866,841,464,448,235,277,890
1136,1028,1041,435,436,261,307,922
1103,1020,1165,430,395,281,331,846
1195,1005,1216,478,529,275,330,931
954,1005,994,536,554,266,324,771
1073,844,969,486,533,286,311,952
1076,744,932,400,370,253,311,921
1202,796,930,428,460,246,279,889
