82,79,68,120,83,74,84,71
79,71,65,120,90,73,90,82
76,84,73,113,88,79,91,78
75,89,74,92,79,84,83,73
77,98,70,98,72,77,79,77
83,87,67,80,76,74,77,79
91,92,56,81,98,72,75,78
94,92,71,94,100,78,72,86
91,90,66,107,99,76,78,82
78,79,65,124,114,80,96,78
77,80,55,108,115,79,104,99
82,89,58,111,120,74,94,94
85,91,63,113,151,60,81,90
83,84,60,111,155,72,78,74
79,88,70,125,100,84,103,75
82,79,70,118,123,89,109,81
115,70,76,105,125,85,100,135
84,91,66,81,87,59,78,93
80,88,52,68,87,70,85,97
83,79,54,87,83,72,82,111
91,78,58,95,89,80,76,97
88,86,61,127,83,83,77,66
85,79,57,119,78,75,80,61
74,79,58,108,87,79,89,64
73,74,50,96,89,67,72,72
97,101,58,97,92,64,80,95
106,105,70,122,76,64,79,92
87,102,74,121,79,69,89,72
84,82,69,101,79,81,89,89
93,79,62,76,82,81,92,88
93,70,77,77,83,73,95,90
88,70,78,98,74,70,92,99
99,85,69,107,76,74,89,102
96,92,62,79,79,76,87,96
88,94,71,93,98,73,96,94
85,79,78,85,92,69,100,97
83,90,80,99,86,59,89,94
64,84,68,100,84,65,79,85
68,82,60,96,78,70,76,76
77,92,61,112,94,70,77,65
77,104,61,127,80,78,86,76
84,93,55,118,78,85,93,88
70,77,61,93,76,84,91,93
73,75,62,64,92,77,90,79
78,73,70,69,157,92,88,68
71,72,62,113,170,108,79,71
73,89,64,134,178,110,90,71
78,81,61,98,122,83,97,79
77,74,63,116,99,71,91,83
76,82,60,107,91,62,99,70
