44,86,36,119,66,66,56,63
41,92,42,117,70,79,59,59
48,93,47,119,71,74,46,58
53,91,47,118,69,76,65,68
47,86,49,117,59,67,87,69
44,87,48,112,55,71,82,68
46,86,40,116,56,72,53,58
44,83,34,119,53,70,61,55
41,88,33,119,58,60,63,56
44,83,36,122,78,119,78,63
49,87,43,130,133,144,76,64
44,87,41,127,135,163,72,58
35,86,41,112,64,105,38,55
39,85,45,115,78,102,42,57
38,82,47,122,82,86,53,56
39,82,48,121,77,74,53,55
38,87,48,120,92,157,44,58
46,94,44,119,88,171,36,57
100,95,47,119,85,160,46,94
124,102,52,117,75,116,50,116
147,112,87,122,68,84,48,117
128,114,114,135,69,79,48,92
141,122,111,133,64,60,42,111
143,114,104,132,71,55,42,124
149,131,191,135,73,65,45,126
170,159,210,146,76,68,49,133
177,170,240,170,79,83,62,158
254,172,208,158,96,102,76,221
341,194,201,180,116,105,94,338
336,182,212,175,133,104,100,338
495,239,242,199,123,98,119,415
510,225,209,186,106,84,118,455
466,197,186,163,117,78,108,414
282,187,159,157,108,73,81,269
281,181,162,141,89,71,72,280
291,180,169,147,79,74,74,297
240,166,176,144,72,76,75,275
252,166,180,143,77,70,77,287
332,144,150,129,73,62,84,391
416,200,171,147,83,68,91,444
348,190,156,147,78,66,79,363
331,183,134,144,72,65,75,327
249,136,172,152,78,70,74,283
280,151,165,150,80,76,75,239
226,130,84,131,70,62,61,153
355,170,145,144,78,64,66,245
318,156,164,137,83,72,70,264
212,135,158,140,82,62,58,201
196,142,175,137,76,66,61,208
167,121,105,141,77,53,54,159
