47,87,64,57,206,280,145,105
43,85,63,58,177,313,127,105
48,89,57,62,192,319,141,107
54,97,55,62,191,302,139,107
59,92,68,80,195,319,162,111
66,92,70,87,210,407,207,114
68,93,67,82,215,421,232,106
75,104,72,64,208,316,204,112
63,94,73,65,212,312,198,112
60,91,68,65,192,255,164,112
60,93,67,69,231,315,177,113
63,100,74,75,219,329,184,117
55,97,77,66,190,294,195,111
49,89,68,58,167,330,160,112
63,101,68,62,197,330,171,109
65,111,86,128,346,331,179,110
111,139,134,591,615,409,236,143
226,244,605,825,744,551,244,263
816,686,988,1249,894,1094,1023,336
1372,1321,1482,1617,1465,1461,1549,952
1741,1764,1720,1800,1694,1797,1963,1212
1710,1794,1662,1798,1733,1481,1901,1158
1625,1376,1311,1454,1719,1637,1633,1204
1265,909,847,707,1605,1686,1184,993
748,245,299,305,1168,1583,376,499
332,211,172,282,1073,1182,268,90
275,155,128,227,838,788,285,153
218,94,107,199,646,739,363,169
181,125,140,228,625,600,322,156
142,129,143,244,544,547,303,102
133,109,121,189,377,419,212,117
114,107,111,173,397,384,210,117
99,122,202,177,373,366,216,101
106,117,202,179,355,318,190,104
93,104,192,200,364,362,198,104
73,81,98,199,400,539,262,96
74,97,108,181,390,575,323,100
92,100,120,180,321,550,353,105
93,106,155,181,297,438,298,101
105,117,182,195,300,300,252,99
85,112,165,165,300,367,299,107
80,94,156,158,291,348,317,127
89,92,161,187,326,337,300,117
133,112,172,240,368,283,261,113
132,117,186,232,353,285,218,106
122,121,173,203,369,308,195,102
114,134,198,251,400,439,292,106
146,147,218,254,334,430,307,106
138,146,213,261,325,460,273,98
130,150,201,242,397,420,261,105
