0,0,0,0,0,0,0,0
40,113,102,86,171,240,62,54
41,109,81,84,82,160,47,56
37,103,74,47,56,154,42,62
31,96,63,41,49,160,43,52
42,84,57,42,56,240,79,83
47,87,53,39,53,232,81,84
45,92,43,36,45,156,72,52
43,81,50,39,50,145,99,37
37,80,46,42,43,141,87,28
38,74,39,41,36,109,80,32
33,137,45,36,30,137,68,31
29,140,44,32,47,160,72,32
26,142,42,34,49,129,61,36
30,84,37,37,48,142,71,33
42,80,38,44,44,135,69,37
42,85,40,42,47,133,63,36
43,87,40,35,36,128,59,33
39,85,48,40,38,125,52,33
36,78,49,44,41,142,51,38
33,81,39,42,40,156,46,38
37,83,41,44,37,151,62,37
39,81,44,38,40,159,69,38
99,166,362,39,363,420,177,144
167,301,619,85,649,893,344,321
229,397,800,125,966,1288,430,424
206,454,756,238,918,1200,359,376
180,461,719,238,710,820,294,278
160,436,701,166,564,629,230,233
135,371,666,230,404,435,186,171
123,342,699,263,293,338,133,141
140,357,688,310,261,290,91,125
133,336,761,210,216,232,87,112
140,298,644,130,163,168,82,106
146,323,630,171,148,138,78,95
144,332,574,884,172,175,72,91
114,309,593,922,172,171,61,72
121,303,629,679,136,139,64,67
116,298,572,156,93,138,76,77
109,301,653,64,101,146,74,78
99,249,565,53,89,141,63,82
83,231,542,54,99,112,62,70
71,181,326,54,120,125,57,65
72,208,337,53,121,155,48,58
68,186,248,52,126,158,52,65
63,186,232,56,105,148,48,67
49,166,141,51,126,186,42,74
52,188,139,53,152,212,47,78
57,205,163,48,176,202,56,77
93,201,230,45,224,211,77,85
