22,21,24,38,39,62,51,39
26,24,24,37,29,62,45,41
30,28,24,24,43,64,42,41
28,29,23,24,46,61,43,40
28,31,26,28,57,71,50,41
26,28,23,30,56,73,51,35
22,25,23,28,60,75,47,32
22,24,25,26,54,71,49,33
23,25,24,76,59,63,49,32
23,25,25,76,47,58,54,33
24,24,25,75,44,63,51,36
20,20,24,27,42,65,46,37
21,18,25,76,58,70,41,35
22,18,22,76,62,70,40,32
24,22,26,77,61,66,45,34
25,26,24,30,49,53,47,39
25,28,24,84,46,50,47,38
25,25,24,84,71,66,42,32
20,24,25,82,68,74,48,38
23,22,25,32,66,83,45,40
22,25,30,57,45,68,36,40
21,25,27,56,47,69,35,34
23,29,25,29,47,76,36,36
26,25,26,78,49,83,55,41
27,21,24,77,48,77,54,39
30,19,23,31,50,87,54,36
29,21,23,79,53,73,39,27
25,19,24,77,59,58,42,25
23,20,22,21,56,91,48,25
24,24,26,69,56,95,50,30
28,25,29,69,45,93,50,31
29,26,28,32,59,64,38,32
31,21,25,46,59,68,46,35
28,26,23,49,39,68,46,42
21,26,24,27,50,71,43,41
21,21,28,26,51,67,40,35
22,18,25,26,42,51,40,31
21,24,24,57,50,70,42,32
21,24,26,57,61,81,40,31
23,27,28,58,57,72,37,31
31,23,26,72,61,71,43,33
30,21,23,70,48,78,47,32
24,21,22,32,48,90,47,31
25,20,21,22,46,85,53,27
26,21,23,36,53,57,45,34
30,21,26,40,57,63,45,34
29,22,27,31,43,66,39,36
23,24,27,74,59,73,40,35
21,24,23,73,59,62,41,32
22,23,20,31,44,63,40,24
