128,67,29,98,93,54,44,43
111,67,30,103,85,51,31,44
87,67,28,96,95,53,30,45
125,71,32,89,124,66,33,39
116,75,33,83,110,63,36,38
82,81,34,84,115,72,34,36
72,89,30,87,94,65,37,38
69,92,29,94,92,61,38,39
89,79,27,91,67,48,33,37
86,78,25,94,52,49,35,43
82,70,27,94,114,54,47,51
76,70,27,94,116,52,49,48
77,70,27,91,93,55,47,42
78,71,24,95,99,56,41,42
58,63,22,99,98,60,41,42
65,64,23,93,94,57,38,45
76,64,24,91,118,58,49,44
82,73,23,93,117,51,76,43
85,72,28,95,90,55,78,45
98,70,29,87,126,65,62,49
83,67,28,86,127,68,51,53
60,66,26,88,119,67,41,41
88,64,24,91,110,53,40,28
109,62,20,91,106,61,42,28
116,70,18,94,98,65,49,35
71,64,23,92,99,60,51,34
64,65,25,87,78,50,42,38
77,67,26,81,91,53,39,34
82,68,20,89,90,51,37,32
78,68,22,100,92,54,40,28
84,71,21,101,110,56,30,30
65,68,28,94,83,54,32,40
81,68,28,97,91,57,33,47
117,59,26,97,85,66,34,40
118,61,22,95,77,74,32,31
96,62,25,92,73,58,35,36
104,64,21,91,88,58,36,33
116,69,21,98,124,59,35,32
110,69,26,100,129,66,35,28
102,65,30,99,126,61,38,33
68,66,31,93,93,54,36,32
59,66,23,91,95,49,37,39
57,66,23,92,89,46,37,34
60,69,24,92,97,53,38,35
47,67,26,97,109,56,39,36
62,71,26,97,103,64,38,38
65,74,25,97,92,57,37,38
53,66,26,100,86,59,38,37
75,61,25,97,84,59,37,33
78,65,26,97,92,59,34,27
