37,28,35,37,58,66,56,44
33,31,38,48,59,66,55,38
38,30,35,53,62,62,51,38
37,28,28,53,68,68,44,44
36,30,33,83,70,65,48,46
36,34,39,90,69,67,57,48
39,33,31,64,62,64,62,55
42,32,29,43,65,62,58,49
42,27,28,39,65,62,59,44
44,24,28,40,71,64,51,45
44,23,28,37,65,65,51,46
42,25,27,36,62,65,46,45
40,27,29,32,63,62,45,39
36,27,25,35,68,60,55,41
33,32,28,40,73,61,54,39
174,178,45,53,79,61,48,70
366,630,443,167,177,73,78,134
609,953,672,295,424,121,118,328
790,1164,769,427,646,260,152,388
833,1157,705,541,1142,345,156,406
912,1129,819,557,1391,353,189,353
876,1202,771,502,1283,280,167,258
784,1152,758,464,1193,293,98,259
781,1081,574,472,1182,328,109,237
632,1145,641,479,1214,292,125,201
553,1254,692,491,1186,258,127,182
548,1099,628,401,1057,214,118,180
483,966,497,296,894,216,117,162
377,768,517,333,927,233,94,154
379,721,481,297,907,215,85,130
413,778,521,359,1054,196,87,130
475,897,519,319,996,170,85,136
494,813,556,320,950,148,85,162
507,741,499,285,920,156,89,148
469,866,423,328,987,202,95,140
440,755,431,341,885,205,82,141
459,663,387,307,847,193,81,148
377,598,424,335,1005,167,77,129
311,630,399,330,878,147,77,107
368,532,432,324,881,167,66,108
378,619,466,346,720,170,75,130
414,731,465,352,898,184,85,144
499,634,443,351,984,191,82,132
533,640,509,421,1084,184,78,174
435,523,507,373,1020,156,60,167
445,505,390,391,1135,142,75,159
499,580,411,362,1172,124,98,129
509,604,373,350,1130,157,102,137
412,542,418,276,1020,144,85,150
314,539,397,285,920,166,83,144
