0,0,0,0,0,0,0,0
40,33,66,43,40,67,100,36
35,31,65,39,38,68,100,33
37,28,65,43,37,63,103,34
38,28,63,41,42,64,101,32
40,30,60,41,40,68,104,34
40,32,64,43,44,66,101,31
44,31,66,46,45,66,97,32
43,27,68,42,48,66,98,33
46,28,64,39,42,71,99,35
46,28,59,36,41,71,104,34
51,33,64,42,54,71,106,61
52,31,70,45,71,59,109,101
61,35,74,46,85,67,107,106
62,38,81,59,117,99,110,103
73,43,73,83,130,99,114,102
98,47,72,100,182,102,120,189
117,58,103,252,229,132,134,199
100,53,382,440,266,139,155,181
93,41,701,437,222,127,146,166
87,40,753,122,186,131,126,166
88,45,342,73,142,118,125,146
66,42,228,76,119,98,115,110
49,37,110,61,126,87,116,100
53,33,95,55,107,85,119,88
57,30,79,63,134,69,115,88
61,29,75,67,132,74,110,87
63,36,75,72,120,83,118,83
58,39,78,77,123,86,118,80
59,39,76,72,135,80,113,82
56,32,73,64,100,79,111,89
58,33,70,60,127,78,109,79
60,33,71,64,144,77,110,96
52,28,64,61,160,79,106,94
52,26,65,65,161,81,106,92
46,28,69,54,149,89,107,61
48,35,68,67,111,88,104,73
51,33,70,70,103,84,116,80
54,32,73,72,123,75,122,77
53,34,67,54,115,78,115,56
57,39,70,58,103,78,107,60
57,34,73,60,144,80,110,73
59,29,72,52,141,93,107,71
53,29,64,50,128,90,109,57
46,26,69,54,134,87,106,58
47,29,72,64,136,89,111,68
49,31,69,62,107,83,116,71
54,33,68,51,113,74,114,73
55,35,70,61,132,79,114,78
46,30,68,78,131,86,105,70
