38,23,88,39,72,37,29,29
46,23,84,38,67,38,27,28
47,27,82,41,74,35,28,26
43,26,80,38,70,36,19,23
37,25,81,37,67,34,19,27
40,18,89,51,66,34,18,29
40,15,88,48,62,32,20,27
37,13,87,48,63,33,19,22
41,14,85,48,63,34,24,24
51,18,86,51,63,36,21,24
47,22,89,53,93,44,15,25
46,24,90,95,118,44,21,26
45,24,90,93,110,44,21,27
48,24,91,45,71,40,20,26
46,23,90,43,69,38,19,25
49,23,86,51,67,38,20,27
48,26,87,52,64,38,22,27
44,27,85,46,65,33,21,24
42,28,87,56,63,34,19,22
39,24,90,57,97,36,19,25
41,26,89,69,111,56,23,26
45,29,95,113,151,193,55,31
42,29,92,116,158,204,61,34
70,105,129,112,397,320,88,63
177,230,216,256,634,315,127,119
333,619,325,360,789,387,208,197
362,711,358,415,879,498,205,225
361,680,301,362,871,568,249,212
405,670,282,381,982,548,239,205
663,819,262,315,1003,588,237,231
697,811,278,338,1020,635,219,303
806,829,289,292,826,520,237,394
854,854,304,343,680,463,277,449
744,803,280,343,761,510,258,378
700,651,279,402,800,513,249,459
695,498,250,456,795,406,259,476
710,507,266,457,818,472,295,466
629,418,218,448,754,452,244,283
621,440,210,416,817,433,305,265
839,573,216,412,680,401,318,282
991,597,253,426,668,456,386,405
1045,576,243,354,610,431,348,485
840,462,235,374,683,503,336,389
624,439,183,308,597,480,209,310
441,306,169,320,553,371,211,239
714,345,146,293,561,432,199,268
679,302,158,287,559,433,246,260
596,330,144,255,411,278,245,311
518,316,166,328,518,383,216,293
531,297,153,390,560,359,203,295
