91,33,50,93,412,133,113,119
86,36,46,97,436,95,91,74
183,52,44,78,394,129,69,58
226,50,45,88,430,113,81,87
238,49,37,78,414,135,72,98
98,30,38,80,406,146,73,125
95,30,38,69,334,146,117,131
95,34,44,67,372,147,118,125
116,40,38,65,345,137,59,66
120,41,38,70,357,141,59,72
119,37,34,70,389,140,69,87
65,33,38,72,472,160,69,94
41,27,39,60,401,153,66,76
40,33,49,99,397,116,52,56
29,36,53,101,367,149,56,57
28,36,52,98,333,114,52,52
30,29,42,65,359,131,57,50
27,27,33,64,352,113,62,40
32,26,47,66,353,131,58,37
29,31,54,76,400,109,43,37
31,35,46,63,345,112,40,45
30,34,53,79,256,124,39,44
64,38,54,132,358,155,61,94
72,40,63,130,331,154,66,102
75,40,71,177,317,110,69,104
53,33,63,174,339,151,61,72
56,33,60,177,282,169,61,79
34,30,49,111,396,188,43,49
38,37,59,163,456,209,50,46
41,34,71,222,418,153,63,49
40,38,91,207,385,194,66,46
42,34,94,232,352,209,52,51
35,32,95,238,345,195,42,48
34,28,57,187,345,152,38,44
34,38,64,282,354,133,43,46
36,38,61,273,344,123,48,45
38,39,61,176,193,131,54,54
42,37,55,175,340,140,55,55
44,37,65,177,357,156,62,59
31,31,66,125,185,136,47,37
26,31,70,176,225,112,41,33
29,36,52,173,278,187,44,36
30,35,53,152,294,185,42,36
30,32,44,110,318,192,40,44
36,35,46,154,313,238,48,48
34,33,46,157,255,165,43,41
28,31,51,145,249,167,41,48
24,27,50,96,288,99,65,52
31,39,66,103,373,231,156,62
36,40,100,114,358,245,159,60
