129,124,52,73,66,246,63,133
113,126,60,80,69,289,53,136
182,133,73,61,78,283,55,143
186,151,58,74,63,378,66,145
138,121,55,76,55,167,65,147
197,140,28,70,60,206,63,151
224,157,72,64,60,183,74,152
194,150,35,59,55,244,77,153
174,138,62,60,53,252,59,144
180,134,61,68,57,236,56,142
126,133,62,306,482,483,106,193
296,144,92,314,509,506,149,240
531,205,129,421,885,554,243,314
1082,297,222,869,1294,560,293,630
1163,327,250,1049,1429,748,283,1022
1117,367,182,810,1382,544,283,730
912,293,164,843,1385,863,234,616
893,271,151,683,1149,721,202,527
673,284,150,665,1232,681,254,415
415,149,93,308,764,470,135,192
255,141,73,235,712,407,159,208
352,162,83,303,551,399,159,223
370,134,71,276,688,466,158,264
322,155,69,246,747,461,135,243
324,133,65,194,577,453,109,232
338,136,75,322,727,454,149,263
419,135,73,210,576,508,132,196
324,128,77,307,522,460,134,193
274,131,68,193,735,405,134,212
327,132,59,232,633,425,130,198
299,128,67,159,672,351,137,191
316,122,79,155,544,491,142,196
386,134,77,236,589,464,131,230
344,134,75,243,678,500,132,211
366,158,83,231,753,488,116,235
338,166,83,232,712,512,134,208
240,135,72,155,717,373,132,202
277,135,66,179,649,323,131,214
208,118,64,179,423,309,128,197
216,117,63,133,527,353,143,193
314,123,72,160,644,356,155,208
280,122,59,155,662,519,132,208
259,126,78,216,616,492,113,196
259,126,62,136,461,389,116,180
244,125,60,156,494,343,126,202
241,129,64,136,460,454,121,177
252,127,52,156,558,283,105,169
295,126,62,122,531,385,105,199
254,124,60,135,554,348,99,168
310,119,62,164,513,365,104,192
