36,48,48,51,103,124,104,80
35,46,42,50,84,114,90,70
36,44,44,52,98,116,80,58
34,48,41,47,91,128,77,56
31,51,49,47,100,167,94,66
38,47,52,40,104,212,92,64
43,51,54,42,106,211,60,72
41,49,45,44,93,155,59,66
41,42,54,44,102,177,54,64
37,34,59,47,103,164,48,49
33,38,59,54,82,138,52,39
32,40,54,51,122,121,55,39
34,40,48,45,117,118,51,36
41,35,47,41,90,97,47,34
48,35,48,41,100,83,49,35
40,34,47,41,104,76,48,36
32,36,48,40,83,79,51,39
33,38,48,41,92,77,45,44
32,38,48,37,74,100,40,42
34,35,40,38,70,99,41,38
33,37,38,39,88,103,39,36
30,29,40,38,91,104,47,32
29,28,49,42,89,85,49,39
30,32,51,45,79,76,47,40
32,33,45,42,102,76,44,44
33,36,39,44,100,87,44,41
34,41,41,47,98,84,40,40
32,43,48,42,47,59,38,31
38,39,100,51,87,59,40,31
98,132,405,270,280,260,86,124
116,177,535,346,464,590,145,246
120,205,436,354,559,726,191,357
77,160,209,189,539,615,259,354
52,125,172,148,501,400,239,261
53,96,190,163,397,310,169,156
57,283,186,147,310,300,126,142
54,279,153,109,267,234,123,103
42,275,170,101,299,261,188,88
50,66,220,175,289,245,192,70
53,65,197,175,277,237,169,76
50,87,200,166,299,240,84,75
50,77,140,123,322,221,84,63
52,49,168,129,398,238,83,52
47,65,177,147,350,217,85,50
39,66,179,154,360,234,114,73
39,50,160,130,247,237,114,76
36,134,160,115,303,246,70,69
33,134,131,98,305,258,71,70
44,114,133,120,285,243,69,73
49,68,147,103,328,191,71,64
